UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
04,010,4.6136,0.0,0,359.11,354.94,2.94,0.0089,0.0439,-0.0253,-0.9987,0,,Free-viewing Phase
04,010,4.6356,0.0,0,359.15,355.25,2.92,0.0085,0.0412,-0.0251,-0.9988,0,,Free-viewing Phase
04,010,4.6592,0.04,1,359.2,355.53,2.88,0.0079,0.0388,-0.0248,-0.9989,0,,Free-viewing Phase
04,010,4.6818,0.08,2,359.26,355.76,2.86,0.0073,0.0368,-0.0247,-0.999,0,,Free-viewing Phase
04,010,4.7045,0.08,2,359.33,355.98,2.83,0.0067,0.0349,-0.0245,-0.9991,0,,Free-viewing Phase
04,010,4.7274,0.12,3,359.33,356.15,2.88,0.0067,0.0334,-0.0249,-0.9991,0,,Free-viewing Phase
04,010,4.75,0.12,3,359.35,356.3,2.88,0.0065,0.0322,-0.025,-0.9991,0,,Free-viewing Phase
04,010,4.7719,0.16,4,359.41,356.45,2.85,0.0059,0.0308,-0.0247,-0.9992,0,,Free-viewing Phase
04,010,4.7944,0.16,4,359.52,356.58,2.83,0.0049,0.0297,-0.0246,-0.9992,0,,Free-viewing Phase
04,010,4.8173,0.2,5,359.58,356.69,2.84,0.0043,0.0288,-0.0246,-0.9993,0,,Free-viewing Phase
04,010,4.8391,0.2,5,359.64,356.78,2.83,0.0038,0.028,-0.0246,-0.9993,0,,Free-viewing Phase
04,010,4.8617,0.24,6,359.68,356.92,2.82,0.0034,0.0268,-0.0245,-0.9993,0,,Free-viewing Phase
04,010,4.8837,0.28,7,359.68,357.11,2.8,0.0034,0.0251,-0.0244,-0.9994,0,,Free-viewing Phase
04,010,4.9059,0.28,7,359.68,357.31,2.79,0.0033,0.0234,-0.0243,-0.9994,0,,Free-viewing Phase
04,010,4.9283,0.32,8,359.68,357.49,2.77,0.0033,0.0218,-0.0241,-0.9995,0,,Free-viewing Phase
04,010,4.9508,0.32,8,359.66,357.72,2.75,0.0035,0.0199,-0.0239,-0.9995,0,,Free-viewing Phase
04,010,4.9734,0.36,9,359.65,358.02,2.71,0.0035,0.0172,-0.0236,-0.9996,0,,Free-viewing Phase
04,010,4.9951,0.36,9,359.66,358.36,2.68,0.0033,0.0143,-0.0233,-0.9996,0,,Free-viewing Phase
