UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
15,010,4.5674,0.0,0,355.93,7.76,358.36,-0.0364,0.0671,-0.0119,0.997,0,,Free-viewing Phase
15,010,4.5918,0.04,1,356.47,7.39,358.63,-0.0315,0.064,-0.01,0.9974,0,,Free-viewing Phase
15,010,4.6156,0.04,1,356.87,7.06,358.91,-0.0279,0.0613,-0.0078,0.9977,0,,Free-viewing Phase
15,010,4.6398,0.08,2,357.15,6.76,359.2,-0.0252,0.0587,-0.0055,0.9979,0,,Free-viewing Phase
15,010,4.662,0.08,2,357.35,6.49,359.46,-0.0233,0.0565,-0.0034,0.9981,0,,Free-viewing Phase
15,010,4.6858,0.12,3,357.41,6.3,359.73,-0.0227,0.0549,-0.0011,0.9982,0,,Free-viewing Phase
15,010,4.708,0.16,4,357.3,6.16,359.97,-0.0235,0.0537,0.001,0.9983,0,,Free-viewing Phase
15,010,4.7306,0.16,4,357.02,6.04,0.18,-0.0259,0.0527,0.0029,0.9983,0,,Free-viewing Phase
15,010,4.7532,0.2,5,356.55,5.94,0.38,-0.0299,0.0519,0.0049,0.9982,0,,Free-viewing Phase
15,010,4.7751,0.2,5,355.96,5.8,0.62,-0.0349,0.0507,0.0072,0.9981,0,,Free-viewing Phase
15,010,4.7984,0.24,6,355.39,5.61,0.87,-0.0398,0.0492,0.0095,0.9979,0,,Free-viewing Phase
15,010,4.8201,0.24,6,354.88,5.38,1.07,-0.0441,0.0473,0.0115,0.9978,0,,Free-viewing Phase
15,010,4.8433,0.28,7,354.51,5.12,1.24,-0.0474,0.0452,0.0129,0.9978,0,,Free-viewing Phase
15,010,4.8647,0.32,8,354.25,4.86,1.33,-0.0496,0.0429,0.0137,0.9978,0,,Free-viewing Phase
15,010,4.8872,0.32,8,354.09,4.58,1.38,-0.051,0.0405,0.0141,0.9978,0,,Free-viewing Phase
15,010,4.9096,0.36,9,353.98,4.29,1.43,-0.052,0.038,0.0145,0.9978,0,,Free-viewing Phase
15,010,4.9319,0.36,9,353.89,4.0,1.48,-0.0528,0.0355,0.0147,0.9979,0,,Free-viewing Phase
15,010,4.9546,0.4,10,353.86,3.74,1.52,-0.0531,0.0333,0.015,0.9979,0,,Free-viewing Phase
15,010,4.9763,0.4,10,353.82,3.53,1.55,-0.0535,0.0315,0.0152,0.998,0,,Free-viewing Phase
15,010,4.9991,0.44,11,353.79,3.36,1.53,-0.0538,0.03,0.0149,0.998,0,,Free-viewing Phase
15,010,5.0207,0.44,11,353.73,3.26,1.49,-0.0543,0.0291,0.0145,0.998,0,,Free-viewing Phase
15,010,5.0439,0.48,12,353.65,3.19,1.49,-0.055,0.0285,0.0145,0.998,0,,Free-viewing Phase
15,010,5.0654,0.52,13,353.59,3.15,1.51,-0.0556,0.0282,0.0147,0.9979,0,,Free-viewing Phase
15,010,5.0876,0.52,13,353.53,3.11,1.56,-0.056,0.0279,0.0151,0.9979,0,,Free-viewing Phase
15,010,5.1099,0.56,14,353.51,3.1,1.62,-0.0562,0.0278,0.0156,0.9979,0,,Free-viewing Phase
15,010,5.1322,0.56,14,353.48,3.1,1.66,-0.0564,0.0278,0.016,0.9979,0,,Free-viewing Phase
15,010,5.1551,0.6,15,353.43,3.14,1.69,-0.0569,0.0282,0.0163,0.9979,0,,Free-viewing Phase
15,010,5.1766,0.6,15,353.32,3.15,1.71,-0.0578,0.0283,0.0165,0.9978,0,,Free-viewing Phase
15,010,5.1991,0.64,16,353.17,3.18,1.72,-0.0591,0.0286,0.0167,0.9977,0,,Free-viewing Phase
15,010,5.221,0.64,16,353.04,3.17,1.72,-0.0602,0.0285,0.0167,0.9976,0,,Free-viewing Phase
15,010,5.2438,0.68,17,352.9,3.12,1.71,-0.0615,0.0281,0.0166,0.9976,0,,Free-viewing Phase
15,010,5.2657,0.72,18,352.74,3.03,1.66,-0.0629,0.0273,0.0161,0.9975,0,,Free-viewing Phase
15,010,5.2878,0.72,18,352.58,2.95,1.58,-0.0643,0.0266,0.0154,0.9975,0,,Free-viewing Phase
15,010,5.3101,0.76,19,352.47,2.88,1.51,-0.0653,0.0259,0.0148,0.9974,0,,Free-viewing Phase
15,010,5.3323,0.76,19,352.44,2.77,1.42,-0.0656,0.0249,0.0139,0.9974,0,,Free-viewing Phase
15,010,5.3553,0.8,20,352.49,2.63,1.33,-0.0652,0.0236,0.0131,0.9975,0,,Free-viewing Phase
15,010,5.3767,0.8,20,352.58,2.46,1.25,-0.0644,0.0222,0.0122,0.9976,0,,Free-viewing Phase
15,010,5.3995,0.84,21,352.75,2.25,1.14,-0.063,0.0202,0.0112,0.9977,0,,Free-viewing Phase
15,010,5.4212,0.84,21,352.96,2.02,1.04,-0.0612,0.0181,0.0101,0.9979,0,,Free-viewing Phase
15,010,5.4447,0.88,22,353.21,1.75,0.96,-0.059,0.0158,0.0092,0.9981,0,,Free-viewing Phase
15,010,5.4659,0.92,23,353.51,1.4,0.87,-0.0565,0.0127,0.0083,0.9983,0,,Free-viewing Phase
15,010,5.4879,0.92,23,353.83,0.86,0.74,-0.0537,0.0078,0.0068,0.9985,0,,Free-viewing Phase
15,010,5.5102,0.96,24,354.17,0.13,0.65,-0.0509,0.0014,0.0057,0.9987,0,,Free-viewing Phase
15,010,5.5324,0.96,24,354.53,359.22,0.59,-0.0478,-0.0065,0.0048,0.9988,0,,Free-viewing Phase
15,010,5.555,1.0,25,354.87,358.11,0.63,-0.0448,-0.0162,0.0048,0.9989,0,,Free-viewing Phase
15,010,5.5768,1.0,25,355.16,356.66,0.69,-0.0424,-0.0289,0.0048,0.9987,0,,Free-viewing Phase
15,010,5.5995,1.04,26,355.4,354.94,0.79,-0.0404,-0.0438,0.0051,0.9982,0,,Free-viewing Phase
15,010,5.6213,1.04,26,355.6,353.11,0.88,-0.0388,-0.0598,0.0053,0.9974,0,,Free-viewing Phase
15,010,5.6447,1.08,27,355.76,351.26,1.01,-0.0376,-0.0758,0.006,0.9964,0,,Free-viewing Phase
15,010,5.6661,1.12,28,355.86,349.4,1.15,-0.0369,-0.092,0.0066,0.9951,0,,Free-viewing Phase
15,010,5.6881,1.12,28,355.92,347.53,1.36,-0.0367,-0.1082,0.0079,0.9934,0,,Free-viewing Phase
15,010,5.7104,1.16,29,355.97,345.68,1.57,-0.0366,-0.124,0.0092,0.9916,0,,Free-viewing Phase
15,010,5.7326,1.16,29,355.95,343.87,1.85,-0.0372,-0.1397,0.011,0.9894,0,,Free-viewing Phase
15,010,5.7552,1.2,30,355.92,342.09,2.18,-0.0382,-0.1549,0.0132,0.9871,0,,Free-viewing Phase
15,010,5.7769,1.2,30,355.85,340.33,2.55,-0.0394,-0.1699,0.0157,0.9845,0,,Free-viewing Phase
15,010,5.7999,1.24,31,355.75,338.53,2.97,-0.0413,-0.1851,0.0186,0.9817,0,,Free-viewing Phase
15,010,5.8214,1.24,31,355.6,336.68,3.4,-0.0436,-0.2007,0.0213,0.9784,0,,Free-viewing Phase
15,010,5.8445,1.28,32,355.41,334.8,3.82,-0.0463,-0.2166,0.0238,0.9749,0,,Free-viewing Phase
15,010,5.8661,1.32,33,355.21,332.9,4.26,-0.0493,-0.2324,0.0263,0.971,0,,Free-viewing Phase
15,010,5.8883,1.32,33,354.98,331.02,4.68,-0.0525,-0.2481,0.0285,0.9669,0,,Free-viewing Phase
15,010,5.9105,1.36,34,354.72,329.18,5.08,-0.0561,-0.2632,0.0304,0.9626,0,,Free-viewing Phase
15,010,5.9328,1.36,34,354.46,327.37,5.48,-0.0597,-0.2781,0.0323,0.9582,0,,Free-viewing Phase
15,010,5.9557,1.4,35,354.18,325.53,5.88,-0.0636,-0.293,0.0339,0.9534,0,,Free-viewing Phase
15,010,5.977,1.4,35,353.9,323.69,6.28,-0.0675,-0.3079,0.0354,0.9484,0,,Free-viewing Phase
15,010,6.0002,1.44,36,353.64,321.91,6.64,-0.0712,-0.3222,0.0366,0.9433,0,,Free-viewing Phase
15,010,6.0215,1.44,36,353.37,320.14,7.07,-0.0753,-0.3363,0.0382,0.938,0,,Free-viewing Phase
15,010,6.0456,1.48,37,353.08,318.31,7.53,-0.0796,-0.3508,0.0398,0.9322,0,,Free-viewing Phase
15,010,6.0668,1.52,38,352.79,316.39,7.95,-0.0839,-0.3658,0.041,0.926,0,,Free-viewing Phase
15,010,6.0881,1.52,38,352.53,314.44,8.46,-0.0884,-0.3809,0.0427,0.9194,0,,Free-viewing Phase
15,010,6.1103,1.56,39,352.28,312.41,8.95,-0.0928,-0.3965,0.0442,0.9122,0,,Free-viewing Phase
15,010,6.1328,1.56,39,352.07,310.37,9.44,-0.097,-0.4121,0.0455,0.9048,0,,Free-viewing Phase
15,010,6.1556,1.6,40,351.9,308.37,9.89,-0.1008,-0.4273,0.0468,0.8973,0,,Free-viewing Phase
15,010,6.1772,1.6,40,351.76,306.52,10.36,-0.1044,-0.4412,0.0483,0.89,0,,Free-viewing Phase
15,010,6.2003,1.64,41,351.64,304.77,10.86,-0.1081,-0.4541,0.05,0.8829,0,,Free-viewing Phase
15,010,6.2217,1.64,41,351.53,303.18,11.41,-0.1118,-0.4657,0.0522,0.8763,0,,Free-viewing Phase
15,010,6.2451,1.68,42,351.44,301.79,11.96,-0.1154,-0.4756,0.0547,0.8703,0,,Free-viewing Phase
15,010,6.2665,1.72,43,351.33,300.58,12.6,-0.1195,-0.484,0.0578,0.8649,0,,Free-viewing Phase
15,010,6.2885,1.72,43,351.22,299.54,13.37,-0.1242,-0.4909,0.062,0.8601,0,,Free-viewing Phase
15,010,6.3107,1.76,44,351.08,298.63,14.15,-0.129,-0.4967,0.0662,0.8557,0,,Free-viewing Phase
15,010,6.3329,1.76,44,350.88,297.84,14.98,-0.1346,-0.5014,0.0706,0.8518,0,,Free-viewing Phase
15,010,6.3558,1.8,45,350.62,297.15,15.85,-0.1407,-0.505,0.075,0.8482,0,,Free-viewing Phase
