UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
08,010,4.6078,0.0,0,351.73,355.89,0.12,0.0721,0.0357,0.0015,-0.9968,0,,Free-viewing Phase
08,010,4.6302,0.04,1,351.69,355.95,0.21,0.0725,0.0351,0.0007,-0.9968,0,,Free-viewing Phase
08,010,4.6535,0.04,1,351.67,355.97,0.34,0.0726,0.0349,-0.0004,-0.9967,0,,Free-viewing Phase
08,010,4.6769,0.08,2,351.61,355.98,0.43,0.0733,0.0347,-0.0011,-0.9967,0,,Free-viewing Phase
08,010,4.6992,0.08,2,351.5,356.02,0.42,0.0742,0.0343,-0.0011,-0.9966,0,,Free-viewing Phase
08,010,4.7229,0.12,3,351.39,356.09,0.32,0.0751,0.0338,-0.0003,-0.9966,0,,Free-viewing Phase
08,010,4.7443,0.16,4,351.31,356.17,0.24,0.0758,0.0332,0.0005,-0.9966,0,,Free-viewing Phase
08,010,4.767,0.16,4,351.19,356.25,0.13,0.0768,0.0325,0.0014,-0.9965,0,,Free-viewing Phase
08,010,4.7892,0.2,5,351.04,356.35,0.04,0.0781,0.0317,0.0022,-0.9964,0,,Free-viewing Phase
08,010,4.8116,0.2,5,350.88,356.45,359.94,0.0795,0.0309,0.003,-0.9964,0,,Free-viewing Phase
08,010,4.8337,0.24,6,350.77,356.54,359.91,0.0804,0.0301,0.0032,-0.9963,0,,Free-viewing Phase
08,010,4.8563,0.24,6,350.77,356.6,359.95,0.0804,0.0296,0.0028,-0.9963,0,,Free-viewing Phase
08,010,4.8792,0.28,7,350.84,356.61,0.07,0.0798,0.0294,0.0017,-0.9964,0,,Free-viewing Phase
08,010,4.9005,0.28,7,350.95,356.58,0.23,0.0789,0.0296,0.0003,-0.9964,0,,Free-viewing Phase
08,010,4.9236,0.32,8,351.0,356.53,0.37,0.0785,0.03,-0.0009,-0.9965,0,,Free-viewing Phase
08,010,4.9451,0.36,9,350.98,356.47,0.48,0.0788,0.0304,-0.0017,-0.9964,0,,Free-viewing Phase
08,010,4.9674,0.36,9,350.92,356.43,0.5,0.0792,0.0307,-0.0018,-0.9964,0,,Free-viewing Phase
08,010,4.9894,0.4,10,350.85,356.39,0.45,0.0798,0.0311,-0.0014,-0.9963,0,,Free-viewing Phase
08,010,5.0119,0.4,10,350.75,356.37,0.38,0.0807,0.0313,-0.0007,-0.9963,0,,Free-viewing Phase
08,010,5.0339,0.44,11,350.65,356.37,0.28,0.0815,0.0314,0.0002,-0.9962,0,,Free-viewing Phase
08,010,5.0564,0.44,11,350.52,356.38,0.17,0.0826,0.0313,0.0011,-0.9961,0,,Free-viewing Phase
08,010,5.0793,0.48,12,350.41,356.42,0.1,0.0835,0.0311,0.0018,-0.996,0,,Free-viewing Phase
08,010,5.1007,0.48,12,350.4,356.43,0.08,0.0836,0.031,0.0019,-0.996,0,,Free-viewing Phase
08,010,5.1239,0.52,13,350.52,356.41,0.14,0.0826,0.0311,0.0014,-0.9961,0,,Free-viewing Phase
08,010,5.1452,0.56,14,350.77,356.34,0.27,0.0805,0.0316,0.0002,-0.9963,0,,Free-viewing Phase
08,010,5.1677,0.56,14,351.03,356.24,0.44,0.0783,0.0324,-0.0013,-0.9964,0,,Free-viewing Phase
08,010,5.1895,0.6,15,351.25,356.14,0.6,0.0764,0.0332,-0.0026,-0.9965,0,,Free-viewing Phase
08,010,5.2119,0.6,15,351.4,356.08,0.64,0.0751,0.0337,-0.003,-0.9966,0,,Free-viewing Phase
08,010,5.234,0.64,16,351.49,356.09,0.56,0.0744,0.0337,-0.0024,-0.9967,0,,Free-viewing Phase
08,010,5.2566,0.64,16,351.57,356.12,0.47,0.0736,0.0335,-0.0016,-0.9967,0,,Free-viewing Phase
08,010,5.2795,0.68,17,351.62,356.16,0.4,0.0732,0.0332,-0.001,-0.9968,0,,Free-viewing Phase
08,010,5.3008,0.68,17,351.6,356.22,0.31,0.0733,0.0327,-0.0003,-0.9968,0,,Free-viewing Phase
08,010,5.324,0.72,18,351.53,356.32,0.22,0.0739,0.0319,0.0004,-0.9968,0,,Free-viewing Phase
