UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
01,010,4.5986,0.0,0,0.24,348.86,1.66,-0.0006,0.097,-0.0146,-0.9952,0,,Free-viewing Phase
01,010,4.6211,0.0,0,0.21,348.85,1.67,-0.0004,0.0972,-0.0146,-0.9952,0,,Free-viewing Phase
01,010,4.6455,0.04,1,0.17,348.84,1.61,-0.0001,0.0972,-0.0142,-0.9952,0,,Free-viewing Phase
01,010,4.6675,0.08,2,0.11,348.84,1.56,0.0004,0.0972,-0.0136,-0.9952,0,,Free-viewing Phase
01,010,4.6909,0.08,2,0.13,348.86,1.55,0.0002,0.0971,-0.0136,-0.9952,0,,Free-viewing Phase
01,010,4.7135,0.12,3,0.15,348.89,1.56,0.0,0.0968,-0.0137,-0.9952,0,,Free-viewing Phase
01,010,4.7359,0.12,3,0.19,348.9,1.58,-0.0003,0.0967,-0.0139,-0.9952,0,,Free-viewing Phase
01,010,4.7589,0.16,4,0.19,348.91,1.58,-0.0003,0.0966,-0.0139,-0.9952,0,,Free-viewing Phase
01,010,4.7808,0.16,4,0.12,348.93,1.55,0.0003,0.0965,-0.0136,-0.9952,0,,Free-viewing Phase
01,010,4.8043,0.2,5,0.02,348.96,1.54,0.0011,0.0962,-0.0134,-0.9953,0,,Free-viewing Phase
01,010,4.8255,0.2,5,359.87,348.99,1.53,0.0024,0.0959,-0.0132,-0.9953,0,,Free-viewing Phase
01,010,4.8484,0.24,6,359.79,349.02,1.57,0.0032,0.0956,-0.0135,-0.9953,0,,Free-viewing Phase
01,010,4.8703,0.28,7,359.76,349.04,1.58,0.0034,0.0955,-0.0135,-0.9953,0,,Free-viewing Phase
01,010,4.8926,0.28,7,359.72,349.12,1.56,0.0037,0.0948,-0.0134,-0.9954,0,,Free-viewing Phase
01,010,4.9147,0.32,8,359.65,349.35,1.59,0.0043,0.0928,-0.0136,-0.9956,0,,Free-viewing Phase
01,010,4.937,0.32,8,359.6,349.62,1.64,0.0047,0.0904,-0.0139,-0.9958,0,,Free-viewing Phase
01,010,4.9599,0.36,9,359.54,349.96,1.66,0.0052,0.0875,-0.0141,-0.9961,0,,Free-viewing Phase
01,010,4.9815,0.36,9,359.48,350.34,1.7,0.0058,0.0841,-0.0144,-0.9963,0,,Free-viewing Phase
01,010,5.0042,0.4,10,359.4,350.73,1.8,0.0065,0.0807,-0.0152,-0.9966,0,,Free-viewing Phase
01,010,5.0261,0.44,11,359.33,351.08,1.86,0.0071,0.0777,-0.0157,-0.9968,0,,Free-viewing Phase
01,010,5.0483,0.44,11,359.22,351.39,1.85,0.008,0.0749,-0.0156,-0.997,0,,Free-viewing Phase
01,010,5.0708,0.48,12,359.04,351.77,1.81,0.0095,0.0716,-0.0151,-0.9973,0,,Free-viewing Phase
01,010,5.0928,0.48,12,358.83,352.25,1.74,0.0112,0.0674,-0.0144,-0.9976,0,,Free-viewing Phase
01,010,5.1151,0.52,13,358.61,352.83,1.69,0.013,0.0623,-0.0139,-0.9979,0,,Free-viewing Phase
01,010,5.1373,0.52,13,358.4,353.56,1.57,0.0147,0.056,-0.0129,-0.9982,0,,Free-viewing Phase
01,010,5.1603,0.56,14,358.12,354.53,1.48,0.017,0.0475,-0.0121,-0.9987,0,,Free-viewing Phase
01,010,5.1817,0.56,14,357.85,355.8,1.5,0.0193,0.0364,-0.0124,-0.9991,0,,Free-viewing Phase
01,010,5.2046,0.6,15,357.64,357.31,1.53,0.0209,0.0232,-0.0128,-0.9994,0,,Free-viewing Phase
01,010,5.2263,0.64,16,357.41,359.05,1.49,0.0227,0.008,-0.0128,-0.9996,0,,Free-viewing Phase
01,010,5.2485,0.64,16,357.19,0.98,1.5,0.0244,-0.0089,-0.0133,-0.9996,0,,Free-viewing Phase
01,010,5.2708,0.68,17,357.0,2.91,1.55,0.0259,-0.0258,-0.0142,-0.9992,0,,Free-viewing Phase
01,010,5.293,0.68,17,356.92,4.74,1.61,0.0263,-0.0417,-0.0151,-0.9987,0,,Free-viewing Phase
01,010,5.3152,0.72,18,356.88,6.44,1.65,0.0264,-0.0566,-0.0159,-0.9979,0,,Free-viewing Phase
01,010,5.3374,0.72,18,356.85,8.05,1.68,0.0264,-0.0706,-0.0165,-0.997,0,,Free-viewing Phase
01,010,5.3611,0.76,19,356.84,9.67,1.7,0.0262,-0.0846,-0.0171,-0.9959,0,,Free-viewing Phase
01,010,5.3821,0.76,19,356.82,11.3,1.69,0.0261,-0.0989,-0.0174,-0.9946,0,,Free-viewing Phase
01,010,5.4049,0.8,20,356.78,12.91,1.77,0.0262,-0.1128,-0.0185,-0.9931,0,,Free-viewing Phase
01,010,5.4264,0.84,21,356.71,14.49,1.81,0.0265,-0.1265,-0.0193,-0.9914,0,,Free-viewing Phase
01,010,5.4487,0.84,21,356.61,16.09,1.83,0.0271,-0.1403,-0.0199,-0.9895,0,,Free-viewing Phase
01,010,5.471,0.88,22,356.49,17.73,1.88,0.0277,-0.1545,-0.021,-0.9874,0,,Free-viewing Phase
01,010,5.4931,0.88,22,356.4,19.37,1.92,0.0281,-0.1686,-0.0218,-0.985,0,,Free-viewing Phase
01,010,5.5154,0.92,23,356.31,20.94,1.88,0.0287,-0.1821,-0.022,-0.9826,0,,Free-viewing Phase
01,010,5.5376,0.92,23,356.16,22.52,1.76,0.0299,-0.1957,-0.0216,-0.98,0,,Free-viewing Phase
01,010,5.5613,0.96,24,355.94,24.17,1.74,0.0315,-0.2098,-0.0223,-0.977,0,,Free-viewing Phase
01,010,5.5821,0.96,24,355.72,25.82,1.81,0.0329,-0.2238,-0.0237,-0.9738,0,,Free-viewing Phase
01,010,5.6049,1.0,25,355.57,27.43,1.82,0.0338,-0.2375,-0.0246,-0.9705,0,,Free-viewing Phase
01,010,5.6265,1.04,26,355.41,29.08,1.82,0.0348,-0.2514,-0.0254,-0.9669,0,,Free-viewing Phase
01,010,5.6488,1.04,26,355.25,30.78,1.82,0.0357,-0.2658,-0.0263,-0.963,0,,Free-viewing Phase
01,010,5.6711,1.08,27,355.12,32.51,1.82,0.0364,-0.2803,-0.0271,-0.9588,0,,Free-viewing Phase
01,010,5.6933,1.08,27,354.99,34.27,1.77,0.0372,-0.2949,-0.0276,-0.9544,0,,Free-viewing Phase
01,010,5.7157,1.12,28,354.89,36.05,1.74,0.0377,-0.3097,-0.0283,-0.9497,0,,Free-viewing Phase
01,010,5.7378,1.12,28,354.84,37.8,1.77,0.0376,-0.3242,-0.0292,-0.9448,0,,Free-viewing Phase
01,010,5.7614,1.16,29,354.77,39.44,1.71,0.0379,-0.3377,-0.0294,-0.94,0,,Free-viewing Phase
01,010,5.7822,1.16,29,354.64,41.01,1.66,0.0387,-0.3505,-0.0299,-0.9353,0,,Free-viewing Phase
01,010,5.8052,1.2,30,354.56,42.49,1.68,0.0389,-0.3625,-0.0309,-0.9306,0,,Free-viewing Phase
01,010,5.8266,1.24,31,354.49,43.76,1.73,0.039,-0.3729,-0.0319,-0.9265,0,,Free-viewing Phase
01,010,5.8489,1.24,31,354.38,44.76,1.73,0.0396,-0.381,-0.0326,-0.9232,0,,Free-viewing Phase
01,010,5.8713,1.28,32,354.24,45.56,1.71,0.0406,-0.3873,-0.0332,-0.9204,0,,Free-viewing Phase
01,010,5.8934,1.28,32,354.13,46.13,1.66,0.0414,-0.3919,-0.0334,-0.9185,0,,Free-viewing Phase
01,010,5.9156,1.32,33,354.12,46.44,1.62,0.0415,-0.3944,-0.0332,-0.9174,0,,Free-viewing Phase
01,010,5.9378,1.32,33,354.15,46.49,1.54,0.0415,-0.3947,-0.0325,-0.9173,0,,Free-viewing Phase
01,010,5.9611,1.36,34,354.15,46.37,1.55,0.0416,-0.3938,-0.0325,-0.9177,0,,Free-viewing Phase
01,010,5.9826,1.36,34,354.21,46.12,1.54,0.0412,-0.3918,-0.0321,-0.9186,0,,Free-viewing Phase
01,010,6.0053,1.4,35,354.31,45.77,1.46,0.0408,-0.389,-0.0311,-0.9198,0,,Free-viewing Phase
