UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
20,010,4.6404,0.0,0,7.13,5.52,6.5,-0.0648,-0.0445,-0.0535,-0.9955,0,,Free-viewing Phase
20,010,4.6631,0.04,1,6.9,5.6,6.37,-0.0627,-0.0453,-0.0524,-0.9956,0,,Free-viewing Phase
20,010,4.686,0.04,1,6.57,5.55,6.26,-0.0598,-0.0451,-0.0517,-0.9959,0,,Free-viewing Phase
20,010,4.7079,0.08,2,6.31,5.48,6.24,-0.0575,-0.0447,-0.0517,-0.996,0,,Free-viewing Phase
20,010,4.7306,0.08,2,6.0,5.33,6.19,-0.0547,-0.0435,-0.0515,-0.9962,0,,Free-viewing Phase
20,010,4.7536,0.12,3,5.72,5.15,6.16,-0.0522,-0.0421,-0.0514,-0.9964,0,,Free-viewing Phase
20,010,4.7752,0.12,3,5.34,4.89,6.1,-0.0488,-0.0401,-0.0511,-0.9967,0,,Free-viewing Phase
20,010,4.7988,0.16,4,4.94,4.63,5.94,-0.0451,-0.0381,-0.05,-0.997,0,,Free-viewing Phase
20,010,4.82,0.2,5,4.59,4.37,5.64,-0.0419,-0.0361,-0.0476,-0.9973,0,,Free-viewing Phase
20,010,4.8423,0.2,5,4.2,4.13,5.3,-0.0382,-0.0343,-0.0449,-0.9977,0,,Free-viewing Phase
20,010,4.8647,0.24,6,3.92,3.94,4.85,-0.0356,-0.0329,-0.0411,-0.998,0,,Free-viewing Phase
20,010,4.887,0.24,6,3.66,3.76,4.77,-0.0332,-0.0314,-0.0406,-0.9981,0,,Free-viewing Phase
20,010,4.91,0.28,7,3.42,3.58,4.64,-0.0311,-0.03,-0.0395,-0.9983,0,,Free-viewing Phase
20,010,4.9314,0.28,7,3.34,3.36,4.63,-0.0303,-0.0281,-0.0395,-0.9984,0,,Free-viewing Phase
20,010,4.9543,0.32,8,3.22,3.21,4.71,-0.0292,-0.0268,-0.0403,-0.9984,0,,Free-viewing Phase
20,010,4.976,0.32,8,3.09,3.04,4.86,-0.028,-0.0253,-0.0416,-0.9984,0,,Free-viewing Phase
20,010,4.9992,0.36,9,2.84,2.91,5.09,-0.0259,-0.0242,-0.0437,-0.9984,0,,Free-viewing Phase
20,010,5.021,0.4,10,2.41,2.69,5.44,-0.0221,-0.0225,-0.0469,-0.9984,0,,Free-viewing Phase
20,010,5.0428,0.4,10,1.86,2.48,5.9,-0.0173,-0.0207,-0.0511,-0.9983,0,,Free-viewing Phase
20,010,5.0651,0.44,11,1.22,2.16,6.23,-0.0116,-0.0182,-0.0541,-0.9983,0,,Free-viewing Phase
20,010,5.0873,0.44,11,0.51,1.8,6.61,-0.0054,-0.0154,-0.0576,-0.9982,0,,Free-viewing Phase
20,010,5.1103,0.48,12,359.67,1.46,6.88,0.0021,-0.0129,-0.0601,-0.9981,0,,Free-viewing Phase
20,010,5.1317,0.48,12,358.89,1.15,7.32,0.009,-0.0106,-0.0639,-0.9979,0,,Free-viewing Phase
20,010,5.1546,0.52,13,358.19,0.81,7.68,0.0153,-0.0081,-0.0671,-0.9976,0,,Free-viewing Phase
20,010,5.1762,0.52,13,357.62,0.54,8.01,0.0204,-0.0061,-0.0699,-0.9973,0,,Free-viewing Phase
20,010,5.1994,0.56,14,357.28,0.39,8.15,0.0234,-0.005,-0.0711,-0.9972,0,,Free-viewing Phase
20,010,5.221,0.6,15,356.98,0.28,8.12,0.0261,-0.0043,-0.0708,-0.9971,0,,Free-viewing Phase
20,010,5.243,0.6,15,356.72,0.17,7.96,0.0285,-0.0035,-0.0695,-0.9972,0,,Free-viewing Phase
20,010,5.2653,0.64,16,356.57,0.16,7.99,0.0298,-0.0034,-0.0697,-0.9971,0,,Free-viewing Phase
20,010,5.2874,0.64,16,356.62,0.19,8.01,0.0293,-0.0037,-0.0699,-0.9971,0,,Free-viewing Phase
20,010,5.3106,0.68,17,356.84,0.22,7.81,0.0274,-0.0038,-0.0682,-0.9973,0,,Free-viewing Phase
20,010,5.3318,0.68,17,357.13,0.28,7.88,0.0248,-0.0041,-0.0688,-0.9973,0,,Free-viewing Phase
20,010,5.3548,0.72,18,357.63,0.42,7.98,0.0203,-0.0051,-0.0696,-0.9974,0,,Free-viewing Phase
20,010,5.3763,0.72,18,357.83,0.53,7.94,0.0185,-0.0059,-0.0693,-0.9974,0,,Free-viewing Phase
20,010,5.3996,0.76,19,358.36,0.67,7.7,0.0139,-0.0068,-0.0672,-0.9976,0,,Free-viewing Phase
20,010,5.4212,0.8,20,358.84,0.8,7.53,0.0097,-0.0077,-0.0657,-0.9978,0,,Free-viewing Phase
20,010,5.4431,0.8,20,359.28,0.93,7.43,0.0057,-0.0085,-0.0648,-0.9978,0,,Free-viewing Phase
20,010,5.4654,0.84,21,359.52,0.96,7.37,0.0036,-0.0086,-0.0643,-0.9979,0,,Free-viewing Phase
20,010,5.4876,0.84,21,359.54,0.93,7.31,0.0035,-0.0083,-0.0638,-0.9979,0,,Free-viewing Phase
20,010,5.5109,0.88,22,359.43,0.88,7.24,0.0045,-0.008,-0.0632,-0.998,0,,Free-viewing Phase
20,010,5.532,0.88,22,359.26,0.83,7.21,0.006,-0.0076,-0.0629,-0.998,0,,Free-viewing Phase
20,010,5.5549,0.92,23,359.07,0.78,7.22,0.0077,-0.0073,-0.063,-0.998,0,,Free-viewing Phase
20,010,5.5764,0.92,23,358.95,0.73,7.19,0.0088,-0.007,-0.0628,-0.998,0,,Free-viewing Phase
20,010,5.5997,0.96,24,358.85,0.73,7.1,0.0096,-0.007,-0.062,-0.998,0,,Free-viewing Phase
20,010,5.6212,1.0,25,358.78,0.72,7.07,0.0103,-0.0069,-0.0617,-0.998,0,,Free-viewing Phase
20,010,5.6432,1.0,25,358.67,0.69,7.03,0.0112,-0.0067,-0.0614,-0.998,0,,Free-viewing Phase
20,010,5.6655,1.04,26,358.52,0.64,7.0,0.0125,-0.0063,-0.0611,-0.998,0,,Free-viewing Phase
20,010,5.6877,1.04,26,358.38,0.57,6.99,0.0138,-0.0059,-0.061,-0.998,0,,Free-viewing Phase
20,010,5.7108,1.08,27,358.31,0.51,6.99,0.0144,-0.0054,-0.061,-0.998,0,,Free-viewing Phase
20,010,5.7322,1.08,27,358.25,0.44,7.0,0.015,-0.0047,-0.0611,-0.998,0,,Free-viewing Phase
20,010,5.755,1.12,28,358.09,0.31,7.0,0.0165,-0.0037,-0.0611,-0.998,0,,Free-viewing Phase
20,010,5.7766,1.12,28,357.77,0.14,6.93,0.0194,-0.0024,-0.0604,-0.998,0,,Free-viewing Phase
20,010,5.7997,1.16,29,357.34,359.93,6.83,0.0232,-0.0007,-0.0596,-0.998,0,,Free-viewing Phase
20,010,5.8213,1.2,30,356.84,359.66,6.68,0.0277,0.0014,-0.0582,-0.9979,0,,Free-viewing Phase
20,010,5.8434,1.2,30,356.39,359.33,6.53,0.0318,0.0041,-0.0567,-0.9979,0,,Free-viewing Phase
20,010,5.8656,1.24,31,355.69,358.88,6.27,0.0381,0.0077,-0.0542,-0.9978,0,,Free-viewing Phase
20,010,5.8878,1.24,31,354.9,358.33,5.95,0.0452,0.0123,-0.0512,-0.9976,0,,Free-viewing Phase
20,010,5.9109,1.28,32,354.04,357.63,5.65,0.053,0.0181,-0.0481,-0.9973,0,,Free-viewing Phase
20,010,5.9322,1.28,32,353.23,356.96,5.25,0.0602,0.0238,-0.0441,-0.9969,0,,Free-viewing Phase
20,010,5.9551,1.32,33,352.71,356.33,4.77,0.0648,0.0293,-0.0395,-0.9967,0,,Free-viewing Phase
20,010,5.9768,1.32,33,352.39,355.76,4.25,0.0676,0.0344,-0.0345,-0.9965,0,,Free-viewing Phase
20,010,6.0,1.36,34,352.23,355.26,3.64,0.069,0.039,-0.0289,-0.9964,0,,Free-viewing Phase
20,010,6.0218,1.4,35,352.15,354.84,3.02,0.0695,0.0431,-0.0232,-0.9964,0,,Free-viewing Phase
20,010,6.0435,1.4,35,352.24,354.46,2.56,0.0686,0.0467,-0.019,-0.9964,0,,Free-viewing Phase
20,010,6.0659,1.44,36,352.54,354.2,2.25,0.0659,0.0492,-0.0163,-0.9965,0,,Free-viewing Phase
20,010,6.088,1.44,36,352.96,354.02,2.0,0.0622,0.051,-0.0142,-0.9967,0,,Free-viewing Phase
20,010,6.1112,1.48,37,353.39,353.86,1.88,0.0584,0.0526,-0.0133,-0.9968,0,,Free-viewing Phase
20,010,6.1324,1.48,37,353.81,353.77,1.97,0.0548,0.0533,-0.0142,-0.997,0,,Free-viewing Phase
20,010,6.1553,1.52,38,354.29,353.75,2.2,0.0507,0.0535,-0.0164,-0.9971,0,,Free-viewing Phase
20,010,6.1769,1.56,39,354.85,353.77,2.5,0.0461,0.0533,-0.0193,-0.9973,0,,Free-viewing Phase
20,010,6.1995,1.56,39,355.32,353.79,2.83,0.0421,0.0531,-0.0224,-0.9975,0,,Free-viewing Phase
20,010,6.2217,1.6,40,355.8,353.96,3.06,0.038,0.0516,-0.0247,-0.9976,0,,Free-viewing Phase
20,010,6.2437,1.6,40,356.18,354.18,3.18,0.0347,0.0498,-0.026,-0.9978,0,,Free-viewing Phase
20,010,6.266,1.64,41,356.41,354.42,3.25,0.0327,0.0478,-0.0268,-0.998,0,,Free-viewing Phase
