UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
09,010,4.6228,0.0,0,358.36,354.45,356.27,0.0127,0.0488,0.0332,-0.9982,0,,Free-viewing Phase
09,010,4.6457,0.04,1,358.3,354.12,356.3,0.0131,0.0517,0.033,-0.998,0,,Free-viewing Phase
09,010,4.6689,0.04,1,358.23,353.86,356.41,0.0138,0.054,0.0321,-0.9979,0,,Free-viewing Phase
09,010,4.6924,0.08,2,358.12,353.65,356.54,0.0147,0.0559,0.031,-0.9978,0,,Free-viewing Phase
09,010,4.7139,0.08,2,358.01,353.5,356.71,0.0157,0.0572,0.0297,-0.9978,0,,Free-viewing Phase
09,010,4.7371,0.12,3,357.89,353.43,356.88,0.0169,0.0578,0.0282,-0.9978,0,,Free-viewing Phase
09,010,4.759,0.12,3,357.75,353.47,357.0,0.0181,0.0574,0.0273,-0.9978,0,,Free-viewing Phase
09,010,4.7821,0.16,4,357.67,353.6,357.05,0.0189,0.0563,0.0268,-0.9979,0,,Free-viewing Phase
09,010,4.804,0.2,5,357.66,353.75,357.06,0.019,0.055,0.0267,-0.998,0,,Free-viewing Phase
09,010,4.8263,0.2,5,357.75,353.93,357.06,0.0182,0.0534,0.0267,-0.998,0,,Free-viewing Phase
09,010,4.8486,0.24,6,357.91,354.12,357.03,0.0169,0.0517,0.0268,-0.9982,0,,Free-viewing Phase
09,010,4.8709,0.24,6,358.15,354.32,356.98,0.0148,0.0499,0.0271,-0.9983,0,,Free-viewing Phase
09,010,4.8938,0.28,7,358.37,354.54,356.91,0.0129,0.048,0.0276,-0.9984,0,,Free-viewing Phase
09,010,4.9154,0.28,7,358.57,354.78,356.86,0.0112,0.0459,0.0279,-0.9985,0,,Free-viewing Phase
09,010,4.9381,0.32,8,358.71,355.01,356.81,0.0101,0.0438,0.0283,-0.9986,0,,Free-viewing Phase
09,010,4.9599,0.36,9,358.83,355.24,356.79,0.0091,0.0418,0.0284,-0.9987,0,,Free-viewing Phase
09,010,4.9822,0.36,9,358.92,355.45,356.8,0.0083,0.04,0.0283,-0.9988,0,,Free-viewing Phase
09,010,5.0044,0.4,10,359.0,355.62,356.84,0.0077,0.0384,0.0279,-0.9988,0,,Free-viewing Phase
09,010,5.0266,0.4,10,359.05,355.76,356.87,0.0073,0.0372,0.0276,-0.9989,0,,Free-viewing Phase
09,010,5.0489,0.44,11,359.05,355.83,356.92,0.0073,0.0366,0.0271,-0.9989,0,,Free-viewing Phase
09,010,5.0713,0.44,11,359.06,355.83,356.96,0.0072,0.0366,0.0268,-0.9989,0,,Free-viewing Phase
09,010,5.0943,0.48,12,359.04,355.76,357.0,0.0074,0.0372,0.0265,-0.9989,0,,Free-viewing Phase
09,010,5.1157,0.48,12,359.01,355.64,356.99,0.0076,0.0382,0.0266,-0.9989,0,,Free-viewing Phase
09,010,5.1385,0.52,13,358.98,355.5,356.99,0.0079,0.0394,0.0266,-0.9988,0,,Free-viewing Phase
09,010,5.1602,0.56,14,358.95,355.34,356.97,0.0081,0.0409,0.0268,-0.9988,0,,Free-viewing Phase
09,010,5.1824,0.56,14,358.94,355.16,356.94,0.0081,0.0424,0.027,-0.9987,0,,Free-viewing Phase
09,010,5.2047,0.6,15,358.93,354.99,356.86,0.0082,0.0439,0.0278,-0.9986,0,,Free-viewing Phase
09,010,5.2268,0.6,15,358.92,354.83,356.84,0.0082,0.0453,0.0279,-0.9985,0,,Free-viewing Phase
09,010,5.2491,0.64,16,358.93,354.67,356.82,0.008,0.0467,0.0282,-0.9985,0,,Free-viewing Phase
09,010,5.2715,0.64,16,358.98,354.55,356.81,0.0076,0.0478,0.0282,-0.9984,0,,Free-viewing Phase
09,010,5.2944,0.68,17,359.03,354.46,356.83,0.0071,0.0485,0.028,-0.9984,0,,Free-viewing Phase
09,010,5.3159,0.68,17,359.1,354.38,356.87,0.0065,0.0492,0.0277,-0.9984,0,,Free-viewing Phase
09,010,5.3387,0.72,18,359.17,354.32,356.91,0.0059,0.0497,0.0273,-0.9984,0,,Free-viewing Phase
09,010,5.3604,0.76,19,359.2,354.27,356.96,0.0057,0.0502,0.0268,-0.9984,0,,Free-viewing Phase
09,010,5.3825,0.76,19,359.26,354.23,356.99,0.0051,0.0505,0.0266,-0.9984,0,,Free-viewing Phase
09,010,5.4048,0.8,20,359.32,354.2,357.03,0.0046,0.0508,0.0262,-0.9984,0,,Free-viewing Phase
09,010,5.4269,0.8,20,359.41,354.19,357.05,0.0039,0.0508,0.026,-0.9984,0,,Free-viewing Phase
09,010,5.4493,0.84,21,359.49,354.19,357.01,0.0031,0.0508,0.0263,-0.9984,0,,Free-viewing Phase
09,010,5.4719,0.84,21,359.64,354.25,356.92,0.0018,0.0503,0.027,-0.9984,0,,Free-viewing Phase
09,010,5.4948,0.88,22,359.81,354.35,356.84,0.0003,0.0494,0.0276,-0.9984,0,,Free-viewing Phase
09,010,5.516,0.88,22,359.98,354.44,356.77,-0.0012,0.0485,0.0281,-0.9984,0,,Free-viewing Phase
09,010,5.5388,0.92,23,0.15,354.56,356.7,-0.0026,0.0474,0.0287,-0.9985,0,,Free-viewing Phase
09,010,5.5613,0.96,24,0.32,354.72,356.63,-0.0041,0.0459,0.0293,-0.9985,0,,Free-viewing Phase
09,010,5.5827,0.96,24,0.43,354.89,356.55,-0.0051,0.0444,0.0299,-0.9986,0,,Free-viewing Phase
09,010,5.6049,1.0,25,0.54,355.04,356.53,-0.006,0.0431,0.03,-0.9986,0,,Free-viewing Phase
09,010,5.6271,1.0,25,0.63,355.16,356.53,-0.0068,0.042,0.03,-0.9986,0,,Free-viewing Phase
09,010,5.6495,1.04,26,0.75,355.27,356.53,-0.0078,0.041,0.03,-0.9987,0,,Free-viewing Phase
09,010,5.672,1.04,26,0.87,355.38,356.51,-0.0088,0.0401,0.0301,-0.9987,0,,Free-viewing Phase
09,010,5.6948,1.08,27,1.0,355.47,356.5,-0.0099,0.0392,0.0302,-0.9987,0,,Free-viewing Phase
09,010,5.7163,1.08,27,1.12,355.56,356.48,-0.011,0.0384,0.0303,-0.9987,0,,Free-viewing Phase
09,010,5.7389,1.12,28,1.24,355.64,356.47,-0.012,0.0377,0.0303,-0.9988,0,,Free-viewing Phase
09,010,5.7606,1.16,29,1.38,355.74,356.46,-0.0132,0.0368,0.0304,-0.9988,0,,Free-viewing Phase
09,010,5.7828,1.16,29,1.52,355.85,356.43,-0.0143,0.0358,0.0306,-0.9988,0,,Free-viewing Phase
09,010,5.8051,1.2,30,1.67,355.97,356.42,-0.0156,0.0347,0.0307,-0.9988,0,,Free-viewing Phase
09,010,5.8273,1.2,30,1.81,356.11,356.42,-0.0168,0.0334,0.0307,-0.9988,0,,Free-viewing Phase
09,010,5.8496,1.24,31,1.99,356.29,356.44,-0.0184,0.0318,0.0305,-0.9989,0,,Free-viewing Phase
09,010,5.8722,1.24,31,2.17,356.52,356.45,-0.0199,0.0298,0.0304,-0.9989,0,,Free-viewing Phase
09,010,5.8946,1.28,32,2.31,356.75,356.49,-0.021,0.0277,0.03,-0.9989,0,,Free-viewing Phase
09,010,5.9165,1.28,32,2.42,357.0,356.58,-0.0219,0.0255,0.0293,-0.999,0,,Free-viewing Phase
09,010,5.939,1.32,33,2.51,357.24,356.71,-0.0226,0.0235,0.0282,-0.9991,0,,Free-viewing Phase
09,010,5.9609,1.36,34,2.56,357.47,356.85,-0.023,0.0214,0.027,-0.9991,0,,Free-viewing Phase
09,010,5.9829,1.36,34,2.68,357.72,356.98,-0.0239,0.0192,0.0259,-0.9992,0,,Free-viewing Phase
09,010,6.0054,1.4,35,2.76,357.96,357.11,-0.0245,0.0172,0.0248,-0.9992,0,,Free-viewing Phase
09,010,6.0274,1.4,35,2.74,358.18,357.22,-0.0243,0.0153,0.0238,-0.9993,0,,Free-viewing Phase
09,010,6.0498,1.44,36,2.69,358.38,357.31,-0.0238,0.0136,0.0231,-0.9994,0,,Free-viewing Phase
09,010,6.0723,1.44,36,2.64,358.55,357.4,-0.0233,0.0121,0.0223,-0.9994,0,,Free-viewing Phase
09,010,6.095,1.48,37,2.64,358.67,357.41,-0.0233,0.011,0.0223,-0.9994,0,,Free-viewing Phase
09,010,6.1166,1.48,37,2.71,358.75,357.43,-0.0239,0.0104,0.0222,-0.9994,0,,Free-viewing Phase
09,010,6.1393,1.52,38,2.78,358.77,357.39,-0.0245,0.0102,0.0225,-0.9994,0,,Free-viewing Phase
09,010,6.161,1.56,39,2.83,358.76,357.32,-0.025,0.0102,0.0231,-0.9994,0,,Free-viewing Phase
09,010,6.1831,1.56,39,2.84,358.7,357.26,-0.0251,0.0107,0.0236,-0.9993,0,,Free-viewing Phase
09,010,6.2054,1.6,40,2.84,358.6,357.23,-0.0251,0.0116,0.0239,-0.9993,0,,Free-viewing Phase
09,010,6.2276,1.6,40,2.86,358.51,357.21,-0.0252,0.0124,0.024,-0.9993,0,,Free-viewing Phase
09,010,6.2499,1.64,41,2.81,358.44,357.18,-0.0248,0.013,0.0242,-0.9993,0,,Free-viewing Phase
09,010,6.2725,1.64,41,2.77,358.36,357.2,-0.0245,0.0137,0.0241,-0.9993,0,,Free-viewing Phase
09,010,6.2951,1.68,42,2.7,358.26,357.25,-0.0239,0.0146,0.0236,-0.9993,0,,Free-viewing Phase
09,010,6.3167,1.68,42,2.67,358.16,357.42,-0.0237,0.0155,0.0221,-0.9994,0,,Free-viewing Phase
09,010,6.3394,1.72,43,2.79,358.02,357.72,-0.0246,0.0168,0.0195,-0.9994,0,,Free-viewing Phase
09,010,6.3611,1.76,44,2.88,357.82,357.98,-0.0254,0.0185,0.0172,-0.9994,0,,Free-viewing Phase
09,010,6.3832,1.76,44,2.93,357.6,358.32,-0.0258,0.0206,0.0141,-0.9994,0,,Free-viewing Phase
09,010,6.4055,1.8,45,2.94,357.32,358.62,-0.0259,0.023,0.0115,-0.9993,0,,Free-viewing Phase
09,010,6.4277,1.8,45,2.96,357.01,358.9,-0.0261,0.0258,0.0089,-0.9993,0,,Free-viewing Phase
09,010,6.4499,1.84,46,2.99,356.67,359.25,-0.0263,0.0288,0.0058,-0.9992,0,,Free-viewing Phase
09,010,6.4725,1.84,46,2.99,356.35,359.55,-0.0262,0.0317,0.0031,-0.9991,0,,Free-viewing Phase
09,010,6.4951,1.88,47,3.09,356.1,359.88,-0.027,0.034,0.0002,-0.9991,0,,Free-viewing Phase
09,010,6.5167,1.88,47,3.21,355.95,0.09,-0.028,0.0353,-0.0018,-0.999,0,,Free-viewing Phase
09,010,6.5391,1.92,48,3.32,355.89,0.2,-0.0289,0.0359,-0.0028,-0.9989,0,,Free-viewing Phase
09,010,6.5612,1.96,49,3.4,355.9,0.22,-0.0296,0.0358,-0.003,-0.9989,0,,Free-viewing Phase
09,010,6.5833,1.96,49,3.4,355.96,0.18,-0.0296,0.0353,-0.0026,-0.9989,0,,Free-viewing Phase
09,010,6.6057,2.0,50,3.31,355.99,0.06,-0.0288,0.035,-0.0016,-0.999,0,,Free-viewing Phase
09,010,6.6277,2.0,50,3.22,355.98,359.86,-0.0281,0.035,0.0002,-0.999,0,,Free-viewing Phase
09,010,6.6501,2.04,51,3.1,355.97,359.59,-0.0272,0.0351,0.0026,-0.999,0,,Free-viewing Phase
09,010,6.6726,2.04,51,2.94,355.92,359.26,-0.0259,0.0354,0.0055,-0.999,0,,Free-viewing Phase
09,010,6.6953,2.08,52,2.79,355.86,358.87,-0.0247,0.0359,0.009,-0.999,0,,Free-viewing Phase
09,010,6.7169,2.08,52,2.63,355.76,358.42,-0.0234,0.0367,0.0129,-0.999,0,,Free-viewing Phase
09,010,6.7394,2.12,53,2.51,355.66,358.02,-0.0225,0.0374,0.0164,-0.9989,0,,Free-viewing Phase
09,010,6.7612,2.16,54,2.34,355.54,357.69,-0.0212,0.0385,0.0193,-0.9988,0,,Free-viewing Phase
09,010,6.7834,2.16,54,2.17,355.41,357.5,-0.0197,0.0396,0.021,-0.9988,0,,Free-viewing Phase
09,010,6.8058,2.2,55,1.96,355.21,357.37,-0.018,0.0413,0.0222,-0.9987,0,,Free-viewing Phase
09,010,6.828,2.2,55,1.8,354.91,357.36,-0.0168,0.044,0.0223,-0.9986,0,,Free-viewing Phase
09,010,6.8508,2.24,56,1.68,354.41,357.43,-0.0157,0.0484,0.0217,-0.9985,0,,Free-viewing Phase
09,010,6.8726,2.24,56,1.67,353.8,357.58,-0.0157,0.0537,0.0203,-0.9982,0,,Free-viewing Phase
09,010,6.8952,2.28,57,1.74,353.07,357.72,-0.0163,0.0601,0.0189,-0.9979,0,,Free-viewing Phase
09,010,6.9169,2.28,57,1.9,352.29,357.85,-0.0178,0.0669,0.0176,-0.9974,0,,Free-viewing Phase
09,010,6.9397,2.32,58,2.09,351.53,357.94,-0.0196,0.0735,0.0166,-0.997,0,,Free-viewing Phase
09,010,6.9613,2.36,59,2.3,350.81,358.0,-0.0214,0.0798,0.0158,-0.9965,0,,Free-viewing Phase
09,010,6.9834,2.36,59,2.47,350.11,358.06,-0.023,0.0858,0.015,-0.9959,0,,Free-viewing Phase
09,010,7.0057,2.4,60,2.65,349.49,358.16,-0.0245,0.0912,0.0139,-0.9954,0,,Free-viewing Phase
09,010,7.0278,2.4,60,2.8,348.94,358.26,-0.0258,0.096,0.0128,-0.995,0,,Free-viewing Phase
09,010,7.0502,2.44,61,2.91,348.43,358.38,-0.0267,0.1004,0.0115,-0.9945,0,,Free-viewing Phase
09,010,7.0727,2.44,61,2.94,347.95,358.51,-0.0269,0.1046,0.0102,-0.9941,0,,Free-viewing Phase
09,010,7.0953,2.48,62,2.97,347.53,358.67,-0.0271,0.1083,0.0088,-0.9937,0,,Free-viewing Phase
09,010,7.1169,2.48,62,2.95,347.15,358.78,-0.0267,0.1116,0.0077,-0.9934,0,,Free-viewing Phase
09,010,7.1396,2.52,63,2.88,346.87,358.93,-0.0261,0.114,0.0064,-0.9931,0,,Free-viewing Phase
09,010,7.1614,2.56,64,2.8,346.64,359.09,-0.0252,0.1161,0.005,-0.9929,0,,Free-viewing Phase
09,010,7.1835,2.56,64,2.78,346.49,359.29,-0.0248,0.1175,0.0033,-0.9928,0,,Free-viewing Phase
09,010,7.2059,2.6,65,2.79,346.42,359.46,-0.0248,0.1181,0.0018,-0.9927,0,,Free-viewing Phase
09,010,7.2279,2.6,65,2.9,346.42,359.61,-0.0255,0.1181,0.0004,-0.9927,0,,Free-viewing Phase
09,010,7.2508,2.64,66,3.02,346.49,359.73,-0.0264,0.1175,-0.0007,-0.9927,0,,Free-viewing Phase
09,010,7.2727,2.64,66,3.16,346.6,359.82,-0.0276,0.1166,-0.0016,-0.9928,0,,Free-viewing Phase
09,010,7.2956,2.68,67,3.31,346.73,359.88,-0.0288,0.1154,-0.0023,-0.9929,0,,Free-viewing Phase
09,010,7.317,2.68,67,3.46,346.87,359.9,-0.0301,0.1142,-0.0025,-0.993,0,,Free-viewing Phase
09,010,7.3397,2.72,68,3.55,347.01,359.92,-0.0308,0.1131,-0.0028,-0.9931,0,,Free-viewing Phase
09,010,7.3613,2.76,69,3.61,347.11,359.97,-0.0314,0.1121,-0.0032,-0.9932,0,,Free-viewing Phase
09,010,7.3835,2.76,69,3.64,347.17,0.04,-0.0315,0.1117,-0.0039,-0.9932,0,,Free-viewing Phase
09,010,7.406,2.8,70,3.59,347.11,0.16,-0.0309,0.1122,-0.0049,-0.9932,0,,Free-viewing Phase
09,010,7.4281,2.8,70,3.51,346.9,0.34,-0.0301,0.1141,-0.0065,-0.993,0,,Free-viewing Phase
09,010,7.451,2.84,71,3.39,346.46,0.51,-0.0288,0.118,-0.0079,-0.9926,0,,Free-viewing Phase
09,010,7.4727,2.84,71,3.33,345.8,0.65,-0.0281,0.1237,-0.0092,-0.9919,0,,Free-viewing Phase
09,010,7.4953,2.88,72,3.28,345.06,0.69,-0.0276,0.1301,-0.0097,-0.9911,0,,Free-viewing Phase
09,010,7.517,2.88,72,3.28,344.3,0.73,-0.0275,0.1367,-0.0102,-0.9902,0,,Free-viewing Phase
09,010,7.5397,2.92,73,3.29,343.58,0.71,-0.0275,0.1429,-0.0102,-0.9893,0,,Free-viewing Phase
09,010,7.5614,2.96,74,3.29,342.94,0.71,-0.0275,0.1484,-0.0104,-0.9885,0,,Free-viewing Phase
09,010,7.5837,2.96,74,3.26,342.37,0.67,-0.0272,0.1533,-0.0101,-0.9877,0,,Free-viewing Phase
09,010,7.6057,3.0,75,3.2,341.82,0.65,-0.0267,0.158,-0.01,-0.987,0,,Free-viewing Phase
09,010,7.6278,3.0,75,3.12,341.28,0.57,-0.026,0.1627,-0.0093,-0.9863,0,,Free-viewing Phase
09,010,7.6501,3.04,76,3.02,340.77,0.49,-0.0253,0.167,-0.0086,-0.9856,0,,Free-viewing Phase
09,010,7.6726,3.04,76,2.91,340.27,0.35,-0.0245,0.1714,-0.0073,-0.9849,0,,Free-viewing Phase
09,010,7.6953,3.08,77,2.81,339.74,0.25,-0.0238,0.1759,-0.0064,-0.9841,0,,Free-viewing Phase
09,010,7.7168,3.08,77,2.68,339.14,0.15,-0.0228,0.181,-0.0055,-0.9832,0,,Free-viewing Phase
09,010,7.7395,3.12,78,2.62,338.52,0.07,-0.0223,0.1863,-0.0049,-0.9822,0,,Free-viewing Phase
09,010,7.7613,3.16,79,2.58,337.91,359.99,-0.0221,0.1915,-0.0042,-0.9812,0,,Free-viewing Phase
09,010,7.7835,3.16,79,2.57,337.33,359.88,-0.0222,0.1965,-0.0034,-0.9803,0,,Free-viewing Phase
09,010,7.8057,3.2,80,2.59,336.82,359.81,-0.0225,0.2008,-0.0029,-0.9794,0,,Free-viewing Phase
09,010,7.828,3.2,80,2.58,336.38,359.77,-0.0225,0.2046,-0.0026,-0.9786,0,,Free-viewing Phase
09,010,7.8508,3.24,81,2.59,336.0,359.8,-0.0225,0.2078,-0.0029,-0.9779,0,,Free-viewing Phase
09,010,7.8728,3.24,81,2.62,335.69,359.85,-0.0226,0.2105,-0.0035,-0.9773,0,,Free-viewing Phase
09,010,7.8955,3.28,82,2.65,335.46,359.9,-0.0227,0.2125,-0.0041,-0.9769,0,,Free-viewing Phase
09,010,7.9171,3.28,82,2.68,335.29,359.97,-0.0229,0.2139,-0.0048,-0.9766,0,,Free-viewing Phase
09,010,7.9398,3.32,83,2.72,335.18,0.04,-0.0231,0.2149,-0.0055,-0.9764,0,,Free-viewing Phase
09,010,7.9615,3.36,84,2.77,335.09,0.12,-0.0234,0.2156,-0.0062,-0.9762,0,,Free-viewing Phase
09,010,7.9837,3.36,84,2.83,335.03,0.18,-0.0238,0.2161,-0.0069,-0.9761,0,,Free-viewing Phase
